Date,market_rets
2022-05-31,0.00446958165932565
2022-06-30,-0.08106925868404746
2022-07-31,0.07068793523741568
2022-08-31,-0.043642858986994826
2022-09-30,-0.09394657431100706
2022-10-31,0.06347165427141377
2022-11-30,0.08336368507722791
2022-12-31,-0.04610042395954694
2023-01-31,0.0750470697147454
2023-02-28,-0.033205460290050226
2023-03-31,0.033325808950913416
2023-04-30,0.015686664252374305
2023-05-31,-0.010476145205417065
2023-06-30,0.057842930877815446
2023-07-31,0.035959841189827424
2023-08-31,-0.029077391110139295
2023-09-30,-0.04279786765868632
2023-10-31,-0.025441243042591877
2023-11-30,0.0888691760853253
2023-12-31,0.04812832008515633
2024-01-31,0.0027513703165356063
2024-02-29,0.045075900398908963
2024-03-31,0.03263002058360831
2024-04-30,-0.03550341258418632
2024-05-31,0.045754041932991596
2024-06-30,0.020378236016092233
2024-07-31,0.015391398519804866
2024-08-31,0.02497151927414043
2024-09-30,0.0219695666984292
2024-10-31,-0.020911670727475906
2024-11-30,0.04032454768354099
2024-12-31,-0.02658220341101236
2025-01-31,0.0314042675094488
2025-02-28,-0.0029705120235785643
2025-03-31,-0.0367458529409741
2025-04-30,0.005155029722384796
2025-05-31,0.05692803059759144
2025-06-30,0.048064799784780066
2025-07-31,0.010575403576084996
2025-08-31,0.026777474037295246
2025-09-30,0.03597121638249745
2025-10-31,0.02293116241863724
2025-11-30,0.00042430757749323256
2025-12-31,0.008928550055871565
2026-01-31,0.028341185604305652
2026-02-28,0.015189049579843017
